日期,地区,价格,数量,均重
2015-05-10,广西,7.12,24.13,3.85
2015-05-10,江苏,5.57,15.9,3.61
2015-05-10,江西,6.6,7.2,3.17
2015-05-10,浙江,5.77,16.72,3.42
2015-05-10,海南,6.93,4.65,3.33
2015-05-10,湖北,5.7,10.3,3.64
2015-05-10,湖南,6.2,10.86,3.37
2015-05-10,福建,6.95,6.69,3.26
2015-05-10,贵州,6.31,2.33,4.01
2015-05-10,重庆,5.96,3.64,4.6
2015-05-11,云南,6.2,3.2,4.32
2015-05-11,四川,6.25,6.25,4.89
2015-05-11,安徽,5.1,9.97,3.71
2015-05-11,山东,4.69,3.31,4.16
2015-05-11,广东,7.38,83.63,3.31
2015-05-11,广西,7.27,24.57,3.88
2015-05-11,江苏,5.28,16.95,3.77
2015-05-11,江西,7.51,5.4,3.08
2015-05-11,浙江,5.75,16.59,3.45
2015-05-11,海南,7.56,5.5,3.23
2015-05-11,湖北,5.37,10.87,3.5
2015-05-11,湖南,6.08,12.22,3.5
2015-05-11,福建,6.8,5.34,3.34
2015-05-11,贵州,6.23,2.35,4.5
2015-05-11,重庆,6.04,2.44,4.44
2015-05-12,云南,6.18,4.55,4.36
2015-05-12,四川,6.14,8.15,4.75
2015-05-12,安徽,5.19,10.55,3.53
2015-05-12,山东,4.58,4.38,4.33
2015-05-12,广东,7.5,69.67,3.34
2015-05-12,广西,7.73,23.1,3.89
2015-05-12,江苏,5.32,19.71,3.74
2015-05-12,江西,6.96,5.48,3.23
2015-05-12,浙江,5.85,16.16,3.44
2015-05-12,海南,6.85,5.12,3.37
2015-05-12,湖北,5.27,9.31,3.53
2015-05-12,湖南,5.85,9.88,3.57
2015-05-12,福建,6.7,5.67,3.44
2015-05-12,贵州,6.32,2.04,4.32
2015-05-12,重庆,6.08,3.38,4.5
2015-05-13,云南,6.25,3.88,4.36
2015-05-13,四川,5.94,5.56,4.76
2015-05-13,安徽,5.03,10.49,3.7
2015-05-13,山东,4.61,4.08,4.09
2015-05-13,广东,7.35,59.37,3.37
2015-05-13,广西,7.27,24.18,3.83
2015-05-13,江苏,5.4,19.97,3.65
2015-05-13,江西,7.04,5.18,3.04
2015-05-13,浙江,5.75,14.84,3.43
2015-05-13,海南,6.45,5.91,3.36
2015-05-13,湖北,5.84,9.24,3.55
2015-05-13,湖南,6.06,10.96,3.5
2015-05-13,福建,6.95,4.58,3.25
2015-05-13,贵州,5.75,3.22,4.41
2015-05-13,重庆,6.03,2.82,4.46
2015-05-14,云南,6.12,4.66,4.2
2015-05-14,四川,5.84,8.12,4.66
2015-05-14,安徽,4.97,9.41,3.72
2015-05-14,山东,4.33,3.33,4.15
2015-05-14,广东,7.47,44.83,3.35
2015-05-14,广西,7.51,21.56,3.85
2015-05-14,江苏,5.33,18.48,3.67
2015-05-14,江西,6.66,4.8,3.13
2015-05-14,浙江,5.59,12.47,3.45
2015-05-14,海南,6.73,4.66,3.19
2015-05-14,湖北,5.69,8.93,3.55
2015-05-14,湖南,5.86,7.03,3.45
2015-05-14,福建,6.89,4.55,3.14
2015-05-14,贵州,6.02,2.25,4.08
2015-05-14,重庆,5.57,2.51,4.4
2015-05-15,云南,6.17,2.89,4.32
2015-05-15,四川,5.94,7.7,4.73
2015-05-15,安徽,5.17,10.72,3.59
2015-05-15,山东,4.81,4.11,3.92
2015-05-15,广东,7.53,65.34,3.31
2015-05-15,广西,7.32,19.14,3.71
2015-05-15,江苏,5.49,20.05,3.59
2015-05-15,江西,6.37,4.24,3.18
2015-05-15,浙江,5.83,14.93,3.39
2015-05-15,海南,7.2,7.17,3.13
2015-05-15,湖北,5.4,12.61,3.55
2015-05-15,湖南,6.15,9.59,3.5
2015-05-15,福建,6.95,4.52,3.05
2015-05-15,贵州,6.19,1.97,4.63
2015-05-15,重庆,5.49,2.77,4.65
2015-05-16,云南,5.97,3.76,4.44
2015-05-16,四川,5.83,8.2,4.74
2015-05-16,安徽,4.92,10.83,3.66
2015-05-16,山东,4.43,3.56,4.12
2015-05-16,广东,7.54,76.63,3.29
2015-05-16,广西,7.35,15.19,3.75
2015-05-16,江苏,5.25,17.59,3.67
2015-05-16,江西,6.79,5.94,3.16
2015-05-16,浙江,5.67,15.79,3.48
2015-05-16,海南,6.91,6.27,3.18
2015-05-16,湖北,5.49,11.05,3.57
2015-05-16,湖南,6.02,9.89,3.47
2015-05-16,福建,6.94,4.59,3.06
2015-05-16,贵州,5.88,2.88,4.23
2015-05-16,重庆,5.59,4.42,4.44
2015-05-17,云南,6.08,3.1,4.42
2015-05-17,四川,5.58,8.08,4.76
2015-05-17,安徽,5.1,14.78,3.38
2015-05-17,山东,4.6,3.89,4.19
2015-05-17,广东,7.62,64.93,3.34
2015-05-17,广西,7.25,21.29,3.85
2015-05-17,江苏,5.34,17.36,3.62
2015-05-17,江西,6.4,5.22,3.15
2015-05-17,浙江,5.72,13.89,3.48
2015-05-17,海南,6.76,6.68,3.26
2015-05-17,湖北,5.71,10.55,3.46
2015-05-17,湖南,6.27,9.08,3.44
2015-05-17,福建,6.98,4.35,3.1
2015-05-17,贵州,6.28,2.07,4.21
2015-05-17,重庆,5.84,3.58,4.7
2015-05-18,云南,6.12,4.7,4.22
2015-05-18,四川,5.82,9.32,4.7
2015-05-18,安徽,4.81,11.77,3.65
2015-05-18,山东,4.63,4.68,4.12
2015-05-18,广东,7.54,75.61,3.3
2015-05-18,广西,7.53,20.51,3.85
2015-05-18,江苏,5.35,18.81,3.54
2015-05-18,江西,6.64,6.2,3.26
2015-05-18,浙江,5.69,16.42,3.47
2015-05-18,海南,7.44,5.1,3.06
2015-05-18,湖北,5.53,10.4,3.56
2015-05-18,湖南,6.26,12.84,3.43
2015-05-18,福建,6.77,4.33,3.13
2015-05-18,贵州,5.98,2.92,4.3
2015-05-18,重庆,5.5,3.06,4.39
2015-05-19,云南,5.93,3.89,4.26
2015-05-19,四川,5.65,8.69,4.67
2015-05-19,安徽,5.19,9.37,3.5
2015-05-19,山东,4.78,3.41,3.89
2015-05-19,广东,7.42,62.15,3.34
2015-05-19,广西,7.44,21.81,3.86
2015-05-19,江苏,5.29,17.9,3.66
2015-05-19,江西,6.78,6.43,3.12
2015-05-19,浙江,5.78,16.34,3.51
2015-05-19,海南,7.05,4.12,3.15
2015-05-19,湖北,5.45,13.18,3.44
2015-05-19,湖南,6.18,9.11,3.41
2015-05-19,福建,6.67,4.97,3.14
2015-05-19,贵州,5.44,2.92,4.34
2015-05-19,重庆,5.19,3.04,4.68
2015-05-20,云南,6.05,5.34,4.18
2015-05-20,四川,5.55,10.07,4.68
2015-05-20,安徽,5.26,10.93,3.46
2015-05-20,山东,4.66,2.38,3.97
2015-05-20,广东,7.42,66.21,3.31
2015-05-20,广西,7.26,20.46,3.81
2015-05-20,江苏,5.3,17.5,3.73
2015-05-20,江西,6.58,6.08,3.18
2015-05-20,浙江,5.6,14.15,3.49
2015-05-20,海南,6.74,6.61,3.16
2015-05-20,湖北,5.64,11.87,3.61
2015-05-20,湖南,6.19,9.96,3.55
2015-05-20,福建,6.96,3.72,3.18
2015-05-20,贵州,5.75,2.03,4.61
2015-05-20,重庆,5.31,3.86,4.6
2015-05-21,云南,5.69,3.94,4.38
2015-05-21,四川,5.49,9.15,4.75
2015-05-21,安徽,5.18,8.46,3.44
2015-05-21,山东,4.68,5.28,3.73
2015-05-21,广东,7.51,55.3,3.36
2015-05-21,广西,7.31,17.46,3.79
2015-05-21,江苏,5.29,17.09,3.72
2015-05-21,江西,6.93,5.42,3.23
2015-05-21,浙江,5.73,14.49,3.43
2015-05-21,海南,7.15,4,3.12
2015-05-21,湖北,5.36,12.62,3.56
2015-05-21,湖南,6.19,7.79,3.45
2015-05-21,福建,6.57,3.42,3.22
2015-05-21,贵州,6,1.7,4.47
2015-05-21,重庆,5.34,4.77,4.56
2015-05-22,云南,5.94,3.91,4.21
2015-05-22,四川,5.64,9.26,4.86
2015-05-22,安徽,5.32,13.88,3.37
2015-05-22,山东,4.92,3.04,3.94
2015-05-22,广东,7.48,70.47,3.31
2015-05-22,广西,7.49,18.63,3.87
2015-05-22,江苏,5.39,22.8,3.63
2015-05-22,江西,6.65,6.19,3.22
2015-05-22,浙江,5.63,17.78,3.5
2015-05-22,海南,5.99,4.43,3.27
2015-05-22,湖北,5.19,14.3,3.51
2015-05-22,湖南,6.36,10.22,3.45
2015-05-22,福建,6.44,4.12,3.24
2015-05-22,贵州,5.74,3.4,4.18
2015-05-22,重庆,5.31,4.97,4.46
2015-05-23,云南,5.86,3.92,4.3
2015-05-23,四川,5.64,10.97,4.78
2015-05-23,安徽,5.2,12.86,3.45
2015-05-23,山东,4.87,2.55,3.85
2015-05-23,广东,7.48,75.72,3.35
2015-05-23,广西,7.18,17.45,3.82
2015-05-23,江苏,5.37,21.08,3.62
2015-05-23,江西,6.39,5.91,3.14
2015-05-23,浙江,5.52,14.01,3.46
2015-05-23,海南,7.15,4.69,3.02
2015-05-23,湖北,5.46,8.96,3.56
2015-05-23,湖南,6.25,12.92,3.6
2015-05-23,福建,6.58,7.31,3.34
2015-05-23,贵州,6.29,2.28,4.34
2015-05-23,重庆,5.36,3.84,4.6
2015-05-24,云南,5.98,2.98,4.16
2015-05-24,四川,5.66,9.49,4.8
2015-05-24,安徽,5.26,9.39,3.46
2015-05-24,山东,5.04,2.55,3.74
2015-05-24,广东,7.23,64.2,3.33
2015-05-24,广西,7.37,18.92,3.74
2015-05-24,江苏,5.3,20.93,3.69
2015-05-24,江西,6.56,5.02,3.16
2015-05-24,浙江,5.7,14.84,3.39
2015-05-24,海南,7.04,4.17,3.1
2015-05-24,湖北,5.46,8.62,3.62
2015-05-24,湖南,5.8,9.29,3.58
2015-05-24,福建,6.32,4.57,3.28
2015-05-24,贵州,6.39,3.36,4.24
2015-05-24,重庆,5.49,3.51,4.47
2015-05-25,云南,5.94,4.66,4.33
2015-05-25,四川,5.82,8.6,4.77
2015-05-25,安徽,5.3,9.47,3.49
2015-05-25,山东,5.03,1.95,4.1
2015-05-25,广东,7.29,70.32,3.29
2015-05-25,广西,7.31,18.17,3.83
2015-05-25,江苏,5.41,14.08,3.65
2015-05-25,江西,6.44,7.91,3.12
2015-05-25,浙江,5.59,14.47,3.47
2015-05-25,海南,6.36,4.5,3.2
2015-05-25,湖北,5.42,12.26,3.63
2015-05-25,湖南,6.17,12.18,3.45
2015-05-25,福建,6.55,4.44,3.24
2015-05-25,贵州,6.01,2.97,4.22
2015-05-25,重庆,5.5,2.89,4.39
2015-05-26,云南,5.57,3.83,4.31
2015-05-26,四川,5.71,10.32,4.7
2015-05-26,安徽,5.33,9.51,3.35
2015-05-26,山东,5.08,2.38,3.82
2015-05-26,广东,7.12,67.25,3.35
2015-05-26,广西,7.73,23.68,3.89
2015-05-26,江苏,5.5,15.23,3.62
2015-05-26,江西,6.56,7.4,3.04
2015-05-26,浙江,5.6,15.81,3.45
2015-05-26,海南,7.53,4.5,3.24
2015-05-26,湖北,5.49,13.21,3.66
2015-05-26,湖南,5.99,10,3.55
2015-05-26,福建,6.63,5.04,3.26
2015-05-26,贵州,6.03,2.89,4.43
2015-05-26,重庆,5.42,3.24,4.57
2015-05-27,云南,5.42,4.26,4.5
2015-05-27,四川,5.75,10.1,4.63
2015-05-27,安徽,5.39,9.43,3.42
2015-05-27,山东,5.18,1.96,3.82
2015-05-27,广东,7.06,63.87,3.36
2015-05-27,广西,7.32,19.89,3.78
2015-05-27,江苏,5.52,17.27,3.59
2015-05-27,江西,6.54,6.62,3.22
2015-05-27,浙江,5.51,13.55,3.47
2015-05-27,海南,7.05,5.19,3.04
2015-05-27,湖北,5.54,11.18,3.54
2015-05-27,湖南,6.12,9.8,3.45
2015-05-27,福建,6.63,4.38,3.22
2015-05-27,贵州,6.39,2.54,4.36
2015-05-27,重庆,5.44,3.35,4.56
2015-05-28,云南,5.7,3.46,4.25
2015-05-28,四川,5.75,9.64,4.65
2015-05-28,安徽,5.22,7.95,3.59
2015-05-28,山东,4.78,3.08,3.66
2015-05-28,广东,7.03,67.46,3.37
2015-05-28,广西,7.33,17.77,3.71
2015-05-28,江苏,5.37,15.74,3.7
2015-05-28,江西,6.41,4.23,3.17
2015-05-28,浙江,5.54,13.42,3.41
2015-05-28,海南,6.28,4.6,3.18
2015-05-28,湖北,5.13,12.58,3.54
2015-05-28,湖南,5.89,9.44,3.4
2015-05-28,福建,6.37,3.65,3.27
2015-05-28,贵州,5.91,2.48,4.27
2015-05-28,重庆,5.6,4.04,4.33
2015-05-29,云南,5.48,4.14,4.53
2015-05-29,四川,5.95,9.42,4.69
2015-05-29,安徽,5.17,10.38,3.59
2015-05-29,山东,4.69,4.98,3.77
2015-05-29,广东,6.95,77.7,3.34
2015-05-29,广西,7.32,15.94,3.76
2015-05-29,江苏,5.43,19.17,3.66
2015-05-29,江西,6.38,4.87,3.2
2015-05-29,浙江,5.64,14.77,3.36
2015-05-29,海南,7.09,4.06,3.08
2015-05-29,湖北,5.23,16.51,3.57
2015-05-29,湖南,5.97,9.75,3.47
2015-05-29,福建,6.12,4.93,3.46
2015-05-29,贵州,5.68,2.37,4.62
2015-05-29,重庆,5.84,2.69,4.57
2015-05-30,云南,5.93,3.18,4.26
2015-05-30,四川,5.84,8.97,4.73
2015-05-30,安徽,5.12,10.3,3.38
2015-05-30,山东,4.79,3.23,3.88
2015-05-30,广东,6.87,73.44,3.32
2015-05-30,广西,7.39,16.43,3.7
2015-05-30,江苏,5.41,17.71,3.67
2015-05-30,江西,6.27,5.18,3.17
2015-05-30,浙江,5.54,14.16,3.45
2015-05-30,海南,6.21,4.05,3.17
2015-05-30,湖北,5.21,12.37,3.51
2015-05-30,湖南,5.81,9.96,3.44
2015-05-30,福建,6.26,5.55,3.22
2015-05-30,贵州,5.96,2.32,4.31
2015-05-30,重庆,5.64,4.09,4.42
2015-05-31,云南,5.73,3.96,4.21
2015-05-31,四川,5.89,10.17,4.62
2015-05-31,安徽,5.21,12.31,3.39
2015-05-31,山东,4.58,3.68,4.14
2015-05-31,广东,6.84,77.24,3.31
2015-05-31,广西,6.92,19.5,3.71
2015-05-31,江苏,5.37,18.82,3.64
2015-05-31,江西,6.16,6.95,3.17
2015-05-31,浙江,5.57,16.15,3.46
2015-05-31,海南,6.66,3.31,3.06
2015-05-31,湖北,5.31,12.65,3.56
2015-05-31,湖南,5.91,8.24,3.44
2015-05-31,福建,6.27,4.52,3.19
2015-05-31,贵州,6.46,2.06,4.25
2015-05-31,重庆,5.76,3.27,4.55
2015-06-01,云南,5.5,4.38,4.25
2015-06-01,四川,5.95,7.58,4.69
2015-06-01,安徽,5.1,8.32,3.45
2015-06-01,山东,4.56,3.42,4.14
2015-06-01,广东,6.8,75.69,3.33
2015-06-01,广西,7.01,21.59,3.75
2015-06-01,江苏,5.29,15.98,3.55
2015-06-01,江西,6.15,7.39,3.17
2015-06-01,浙江,5.46,15.18,3.41
2015-06-01,海南,6.39,3.18,3.15
2015-06-01,湖北,5.15,11.26,3.61
2015-06-01,湖南,5.92,9.47,3.42
2015-06-01,福建,6.24,5.27,3.2
2015-06-01,贵州,5.99,3.11,4.09
2015-06-01,重庆,5.75,2.36,4.69
2015-06-02,云南,5.59,4.1,4.28
2015-06-02,四川,5.9,7.78,4.62
2015-06-02,安徽,5.19,7.86,3.48
2015-06-02,山东,4.79,2.57,3.96
2015-06-02,广东,6.68,78.21,3.35
2015-06-02,广西,6.96,20.08,3.67
2015-06-02,江苏,5.22,18.01,3.54
2015-06-02,江西,6.1,6.24,3.06
2015-06-02,浙江,5.54,15.9,3.44
2015-06-02,海南,6.99,4.12,3.03
2015-06-02,湖北,5.27,13.95,3.5
2015-06-02,湖南,5.68,9.24,3.36
2015-06-02,福建,6.03,4.97,3.28
2015-06-02,贵州,6.32,1.67,4.38
2015-06-02,重庆,5.74,3.09,4.26
2015-06-03,云南,5.85,4.07,4.16
2015-06-03,四川,6.02,6.69,4.58
2015-06-03,安徽,4.83,10.72,3.53
2015-06-03,山东,4.53,3.76,3.88
2015-06-03,广东,6.75,76.31,3.35
2015-06-03,广西,6.76,21.46,3.7
2015-06-03,江苏,5.21,16.45,3.63
2015-06-03,江西,6.07,4.8,3.1
2015-06-03,浙江,5.53,13.05,3.32
2015-06-03,海南,6.5,4.1,3.11
2015-06-03,湖北,5.2,9.54,3.64
2015-06-03,湖南,5.66,9.46,3.58
2015-06-03,福建,5.9,5.97,3.24
2015-06-03,贵州,6.74,1.72,4.48
2015-06-03,重庆,5.66,2.16,4.41
2015-06-04,云南,5.62,2.97,4.13
2015-06-04,四川,5.86,7.17,4.65
2015-06-04,安徽,4.77,13.03,3.54
2015-06-04,山东,4.63,3.43,4.3
2015-06-04,广东,6.73,61.15,3.39
2015-06-04,广西,7.04,17.43,3.74
2015-06-04,江苏,5.18,20.09,3.63
2015-06-04,江西,5.86,5.98,3.15
2015-06-04,浙江,5.43,10.74,3.45
2015-06-04,海南,7.1,2.97,3.1
2015-06-04,湖北,5.2,13.96,3.49
2015-06-04,湖南,5.75,8.43,3.36
2015-06-04,福建,5.85,6.16,2.96
2015-06-04,贵州,5.91,1.62,4.45
2015-06-04,重庆,5.53,3.45,4.45
2015-06-05,云南,6.35,1.45,3.96
2015-06-05,四川,5.72,7.28,4.75
2015-06-05,安徽,4.96,15.83,3.49
2015-06-05,山东,4.6,2.64,3.93
2015-06-05,广东,6.88,66.89,3.34
2015-06-05,广西,7.02,17.92,3.82
2015-06-05,江苏,5.19,20.49,3.71
2015-06-05,江西,6.28,5.18,3.16
2015-06-05,浙江,5.49,16.18,3.41
2015-06-05,海南,6.68,4.47,3.14
2015-06-05,湖北,4.99,9.87,3.52
2015-06-05,湖南,5.36,10.83,3.5
2015-06-05,福建,5.81,5.17,3.4
2015-06-05,贵州,6.26,2.59,4.29
2015-06-05,重庆,5.55,3.48,4.24
2015-06-06,云南,6.25,3.78,4.03
2015-06-06,四川,5.75,9.32,4.78
2015-06-06,安徽,5.02,12.38,3.61
2015-06-06,山东,4.49,3.54,3.7
2015-06-06,广东,6.73,76.07,3.32
2015-06-06,广西,7.16,21.68,3.75
2015-06-06,江苏,5.23,21.64,3.62
2015-06-06,江西,5.93,7.22,3.13
2015-06-06,浙江,5.47,13.4,3.45
2015-06-06,海南,6.6,3.76,3.12
2015-06-06,湖北,5.03,18.49,3.57
2015-06-06,湖南,5.49,12.38,3.41
2015-06-06,福建,6.06,5.53,3.09
2015-06-06,贵州,6.85,2.11,4.3
2015-06-06,重庆,5.54,2.99,4.35
2015-06-07,云南,5.43,3.1,4.3
2015-06-07,四川,5.63,7.93,4.66
2015-06-07,安徽,4.9,10.88,3.58
2015-06-07,山东,4.51,3.59,3.81
2015-06-07,广东,6.72,78.06,3.35
2015-06-07,广西,6.95,19.86,3.8
2015-06-07,江苏,5.16,15.31,3.62
2015-06-07,江西,5.82,7.26,3.13
2015-06-07,浙江,5.49,17.05,3.38
2015-06-07,海南,6.86,4.11,3.18
2015-06-07,湖北,5.04,10.3,3.51
2015-06-07,湖南,5.57,10.22,3.38
2015-06-07,福建,5.85,4.58,3.3
2015-06-07,贵州,6.17,3.07,4.13
2015-06-07,重庆,5.38,2.85,4.34
2015-06-08,云南,5.61,4.1,4.17
2015-06-08,四川,5.65,8.62,4.9
2015-06-08,安徽,4.89,9.95,3.51
2015-06-08,山东,4.37,4.5,3.9
2015-06-08,广东,6.57,81.36,3.34
2015-06-08,广西,6.81,19.37,3.78
2015-06-08,江苏,5.17,16.72,3.55
2015-06-08,江西,5.85,8.3,3.08
2015-06-08,浙江,5.5,11.36,3.36
2015-06-08,海南,6.5,5.65,3.11
2015-06-08,湖北,5.21,16.28,3.56
2015-06-08,湖南,5.5,12.84,3.49
2015-06-08,福建,5.81,6.83,3.17
2015-06-08,贵州,6.61,2.58,4.32
2015-06-08,重庆,5.38,3.6,4.43
2015-06-09,云南,5.61,3.48,4.28
2015-06-09,四川,5.43,9.44,4.77
2015-06-09,安徽,4.77,11.74,3.49
2015-06-09,山东,4.43,3.18,4.03
2015-06-09,广东,6.41,69.75,3.35
2015-06-09,广西,6.99,18.46,3.77
2015-06-09,江苏,5.14,17.94,3.64
2015-06-09,江西,5.38,4.29,3.06
2015-06-09,浙江,5.5,14.11,3.33
2015-06-09,海南,6.41,3.46,3.13
2015-06-09,湖北,5.12,9.37,3.55
2015-06-09,湖南,5.58,9.42,3.42
2015-06-09,福建,5.81,5.79,3.23
2015-06-09,贵州,6.44,2.81,4.43
2015-06-09,重庆,5.47,3,4.28
2015-06-10,云南,5.65,5.51,4.2
2015-06-10,四川,5.42,8.54,4.89
2015-06-10,安徽,4.84,10.73,3.51
2015-06-10,山东,4.47,2.87,3.71
2015-06-10,广东,6.32,70.01,3.4
2015-06-10,广西,7.08,19.62,3.79
2015-06-10,江苏,5.08,18,3.72
2015-06-10,江西,5.69,7.56,3.17
2015-06-10,浙江,5.48,10.89,3.53
2015-06-10,海南,6.41,4.63,3.11
2015-06-10,湖北,5.3,11.57,3.46
2015-06-10,湖南,5.64,14.52,3.37
2015-06-10,福建,5.8,4.24,3.13
2015-06-10,贵州,6.18,1.92,4.97
2015-06-10,重庆,5.4,3.58,4.31
2015-06-11,云南,5.93,2.64,4.14
2015-06-11,四川,5.4,8.05,4.75
2015-06-11,安徽,4.97,10.03,3.46
2015-06-11,山东,4.23,4.66,4.16
2015-06-11,广东,6.32,72.51,3.39
2015-06-11,广西,6.88,16.32,3.81
2015-06-11,江苏,5.01,20.23,3.66
2015-06-11,江西,5.87,5.6,3.23
2015-06-11,浙江,5.33,13.98,3.52
2015-06-11,海南,6.44,2.88,3.09
2015-06-11,湖北,5.26,8.64,3.42
2015-06-11,湖南,5.66,9.46,3.36
2015-06-11,福建,5.88,5.44,3.05
2015-06-11,贵州,5.64,1.86,4.34
2015-06-11,重庆,5.23,2.81,4.3
2015-06-12,云南,6.05,4.47,4.31
2015-06-12,四川,5.23,8.26,4.83
2015-06-12,安徽,4.82,9.54,3.48
2015-06-12,山东,4.34,4.55,3.77
2015-06-12,广东,6.22,78.75,3.4
2015-06-12,广西,6.89,17.21,3.75
2015-06-12,江苏,4.98,22.57,3.59
2015-06-12,江西,5.61,4.87,3.11
2015-06-12,浙江,5.41,15.69,3.47
2015-06-12,海南,6.02,4.75,3.13
2015-06-12,湖北,5.12,14.96,3.47
2015-06-12,湖南,5.29,10.5,3.52
2015-06-12,福建,5.68,5.3,3.13
2015-06-12,贵州,5.72,3.19,4.43
2015-06-12,重庆,5.11,3.28,4.25
2015-06-13,云南,6.01,3.41,4.19
2015-06-13,四川,5.18,10.29,4.81
2015-06-13,安徽,4.75,11.14,3.52
2015-06-13,山东,4.5,3.17,3.6
2015-06-13,广东,6.19,83.22,3.38
2015-06-13,广西,6.8,22.2,3.76
2015-06-13,江苏,4.85,19.18,3.63
2015-06-13,江西,5.75,5.65,3.01
2015-06-13,浙江,5.37,13.28,3.43
2015-06-13,海南,6.33,3.96,3.15
2015-06-13,湖北,4.88,11.49,3.48
2015-06-13,湖南,5.5,10.38,3.3
2015-06-13,福建,5.52,5.78,3.17
2015-06-13,贵州,5.89,2.9,4.27
2015-06-13,重庆,5.09,2.83,4.41
2015-06-14,云南,6.06,3.63,4.23
2015-06-14,四川,5.21,10.34,4.91
2015-06-14,安徽,4.73,11.65,3.46
2015-06-14,山东,4.5,2.78,3.83
2015-06-14,广东,6.07,64.28,3.36
2015-06-14,广西,6.91,21.14,3.77
2015-06-14,江苏,4.84,22.7,3.56
2015-06-14,江西,5.67,5.95,3.09
2015-06-14,浙江,5.32,14.19,3.47
2015-06-14,海南,6.81,4.29,3.11
2015-06-14,湖北,4.82,10.11,3.37
2015-06-14,湖南,5.37,12.28,3.5
2015-06-14,福建,5.58,6.43,3.12
2015-06-14,贵州,6.09,2.91,4.33
2015-06-14,重庆,5.19,3.85,4.42
2015-06-15,云南,6.31,4.14,4.16
2015-06-15,四川,5.13,10.78,4.84
2015-06-15,安徽,4.68,12.31,3.44
2015-06-15,山东,4.35,2.9,3.79
2015-06-15,广东,6.14,80.51,3.36
2015-06-15,广西,6.68,19.65,3.79
2015-06-15,江苏,4.79,23.92,3.58
2015-06-15,江西,5.6,6.26,3.17
2015-06-15,浙江,5.25,13.98,3.37
2015-06-15,海南,5.87,5.32,3.19
2015-06-15,湖北,4.84,13.98,3.56
2015-06-15,湖南,5.38,12.37,3.39
2015-06-15,福建,5.61,5.74,3.14
2015-06-15,贵州,6,1.98,4.35
2015-06-15,重庆,5.14,3.83,4.39
2015-06-16,云南,5.97,2.38,4.24
2015-06-16,四川,5.18,11.33,4.68
2015-06-16,安徽,4.61,12.2,3.5
2015-06-16,山东,4.45,3.99,3.78
2015-06-16,广东,6.16,84.75,3.38
2015-06-16,广西,6.65,21.33,3.72
2015-06-16,江苏,4.79,20.92,3.52
2015-06-16,江西,5.68,5.46,3.14
2015-06-16,浙江,5.17,14.17,3.45
2015-06-16,海南,6.39,4.49,3.11
2015-06-16,湖北,4.84,15.99,3.54
2015-06-16,湖南,5.3,13.3,3.41
2015-06-16,福建,5.63,5.88,3.11
2015-06-16,贵州,6.19,1.86,4.33
2015-06-16,重庆,4.95,3.32,4.51
2015-06-17,云南,6.03,3.29,4.16
2015-06-17,四川,5.22,10.04,4.73
2015-06-17,安徽,4.69,17.35,3.51
2015-06-17,山东,4.3,3.2,3.87
2015-06-17,广东,6.11,92.27,3.31
2015-06-17,广西,6.54,25.78,3.75
2015-06-17,江苏,4.74,22.49,3.52
2015-06-17,江西,5.69,6.04,3.03
2015-06-17,浙江,5.17,16.1,3.42
2015-06-17,海南,6.09,4.11,3.18
2015-06-17,湖北,5.01,13.08,3.47
2015-06-17,湖南,5.37,13.44,3.4
2015-06-17,福建,5.61,4.82,3.14
2015-06-17,贵州,6.54,3.12,4.19
2015-06-17,重庆,5.17,3.32,4.29
2015-06-18,云南,5.88,7.43,4.29
2015-06-18,四川,5.36,11.75,4.65
2015-06-18,安徽,4.79,15.75,3.43
2015-06-18,山东,4.62,3.91,3.8
2015-06-18,广东,6.21,96.08,3.34
2015-06-18,广西,6.77,30.72,3.74
2015-06-18,江苏,4.87,24.88,3.6
2015-06-18,江西,5.82,7.3,3.09
2015-06-18,浙江,5.09,23.24,3.44
2015-06-18,海南,5.86,4.37,3.16
2015-06-18,湖北,5.26,18.15,3.43
2015-06-18,湖南,5.38,14.59,3.33
2015-06-18,福建,5.5,8.18,3.18
2015-06-18,贵州,6.22,4.8,4.45
2015-06-18,重庆,5.2,3.37,4.36
2015-06-19,云南,5.79,7.14,4.36
2015-06-19,四川,5.63,10.71,4.59
2015-06-19,安徽,4.91,14.21,3.4
2015-06-19,山东,4.94,2.69,3.68
2015-06-19,广东,6.35,114.54,3.25
2015-06-19,广西,6.65,28.8,3.74
2015-06-19,江苏,5.11,32.3,3.59
2015-06-19,江西,5.61,6.44,3.07
2015-06-19,浙江,5.3,27.4,3.46
2015-06-19,海南,6.94,5.63,3.11
2015-06-19,湖北,5.26,17.28,3.38
2015-06-19,湖南,5.56,12.28,3.25
2015-06-19,福建,5.44,8.97,3.08
2015-06-19,贵州,6.3,3.43,4.47
2015-06-19,重庆,5.4,3.89,4.4
2015-06-20,云南,5.85,4.1,4.18
2015-06-20,四川,5.67,6.91,4.64
2015-06-20,安徽,5.04,5.76,3.15
2015-06-20,山东,4.45,3.63,3.77
2015-06-20,广东,6.4,72.18,3.22
2015-06-20,广西,6.12,15.58,3.62
2015-06-20,江苏,5.4,15.59,3.63
2015-06-20,江西,5.51,2.87,3.02
2015-06-20,浙江,5.35,15.09,3.37
2015-06-20,海南,7.21,5.45,3.17
2015-06-20,湖北,5.05,10.21,3.4
2015-06-20,湖南,5.44,6.35,3.25
2015-06-20,福建,5.44,5.3,2.84
